
PRCD_RECH_POM_ID_HAB_020 : 2981 row(s);
Action;Start;End;Duration;
Connection;14:36:56.316;14:36:59.497; 3181 ms;
Statment;14:36:59.497;14:36:59.551;   54 ms;
Execution;14:36:59.551;14:37:01.736; 2185 ms;
Total;14:36:56.316;14:37:01.736; 5420 ms;

PRCD_RECH_POM_ID_HAB_020;
N°;Name;Type;Size;Class;
1;ID_POM_STM;BIGINT;20;java.lang.Long;
2;CD_TYPE_IDNT;CHAR;10;java.lang.String;
3;ID_POM_SYST;VARCHAR;32;java.lang.String;
4;LB_POM_SI;VARCHAR;256;java.lang.String;
5;MIN_DATE;DATE;10;java.sql.Date;
6;MAX_DATE;DATE;10;java.sql.Date;
7;FL_CM;BYTEINT;4;java.lang.Integer;
8;FL_HORS_PRTF;INTEGER;11;java.lang.Integer;

PRCD_RECH_POM_ID_HAB_020 : 2972 row(s);
ID_POM_STM;CD_TYPE_IDNT;ID_POM_SYST;LB_POM_SI;MIN_DATE;MAX_DATE;FL_CM;FL_HORS_PRTF;
1253172;IDC                 ;07400285;null;2004-02-13;9999-12-31;1;null;
1253172;PRM                 ;30000740028567;null;2004-02-13;9999-12-31;1;null;
1252988;PDC                 ;07400609;null;2004-01-20;2012-05-21;1;null;
1252988;IDC                 ;07400609;null;2004-01-20;9999-12-31;1;null;
1252988;PRM                 ;30000740060967;null;2004-01-20;9999-12-31;1;null;
1252852;PRM                 ;30000740082898;null;2004-02-13;9999-12-31;1;null;
1252852;IDC                 ;07400828;null;2004-02-13;9999-12-31;1;null;
1252852;PDC                 ;07400828;null;2004-02-13;2012-05-08;1;null;
1251673;PRM                 ;30000740488445;null;2004-02-23;9999-12-31;1;null;
1251673;PDC                 ;07404884;null;2004-02-23;2012-05-25;1;null;
1251673;IDC                 ;07404884;null;2004-02-23;9999-12-31;1;null;
1251434;PDC                 ;07405299;null;2004-01-20;2013-04-19;1;null;
1251434;IDC                 ;07405299;null;2004-01-20;9999-12-31;1;null;
1251434;PRM                 ;30000740529950;null;2004-01-20;9999-12-31;1;null;
1251262;PDC                 ;07405681;null;2004-01-21;2012-02-14;1;null;
1251262;IDC                 ;07405681;null;2004-01-21;9999-12-31;1;null;
1251262;PRM                 ;30000740568107;null;2004-01-21;9999-12-31;1;null;
1251211;PDC                 ;07405794;null;2004-02-25;2012-04-25;1;null;
1251211;PRM                 ;30000740579459;null;2004-02-25;9999-12-31;1;null;
1251211;IDC                 ;07405794;null;2004-02-25;9999-12-31;1;null;
1250982;PRM                 ;30000740628187;null;2004-02-23;9999-12-31;1;null;
1250982;PDC                 ;07406281;null;2004-02-23;2011-07-21;1;null;
1250982;IDC                 ;07406281;null;2004-02-23;9999-12-31;1;null;
1250915;IDC                 ;07406411;null;2004-01-19;9999-12-31;1;null;
1250915;PRM                 ;30000740641135;null;2004-01-19;9999-12-31;1;null;
1250915;PDC                 ;07406411;null;2004-01-19;2012-05-21;1;null;
1250268;IDC                 ;07407758;null;2003-12-09;9999-12-31;1;null;
1250268;PRM                 ;30000740775874;null;2003-12-09;9999-12-31;1;null;
1250268;PDC                 ;07407758;null;2003-12-09;2012-06-20;1;null;
1249879;PDC                 ;07408417;null;2004-02-16;2012-02-20;1;null;
1249879;IDC                 ;07408417;null;2004-02-16;9999-12-31;1;null;
1249879;PRM                 ;30000740841705;null;2004-02-16;9999-12-31;1;null;
1249651;PRM                 ;30000740888607;null;2004-02-17;9999-12-31;1;null;
1249651;PDC                 ;07408886;null;2004-02-17;2012-02-17;1;null;
1249651;IDC                 ;07408886;null;2004-02-17;9999-12-31;1;null;
1248768;PRM                 ;30000741075604;null;2004-02-09;9999-12-31;1;null;
1248768;PDC                 ;07410756;null;2004-02-09;2012-02-23;1;null;
1248768;IDC                 ;07410756;null;2004-02-09;9999-12-31;1;null;
1248492;IDC                 ;07411334;null;2004-03-01;9999-12-31;1;null;
1248492;PRM                 ;30000741133435;null;2004-03-01;9999-12-31;1;null;
1248492;PDC                 ;07411334;null;2004-03-01;2013-03-01;1;null;
1247938;PDC                 ;07412449;null;2004-02-09;2012-02-10;1;null;
1247938;IDC                 ;07412449;null;2004-02-09;9999-12-31;1;null;
1247938;PRM                 ;30000741244905;null;2004-02-09;9999-12-31;1;null;
1247822;PDC                 ;07412741;null;2004-03-01;2011-06-22;1;null;
1247822;PRM                 ;30000741274161;null;2004-03-01;9999-12-31;1;null;
1247822;IDC                 ;07412741;null;2004-03-01;9999-12-31;1;null;
1247760;PDC                 ;07412865;null;2004-02-23;2011-12-30;1;null;
1247760;PRM                 ;30000741286528;null;2004-02-23;9999-12-31;1;null;
1247760;IDC                 ;07412865;null;2004-02-23;9999-12-31;1;null;
1246966;IDC                 ;07414498;null;2004-12-17;9999-12-31;1;null;
1246966;PRM                 ;30000741449866;null;2004-12-17;9999-12-31;1;null;
1246966;PADT-C              ;0000016830;null;2004-12-17;2011-04-19;1;null;
1246854;PDC                 ;07414683;null;2004-01-20;2012-02-17;1;null;
1246854;IDC                 ;07414683;null;2004-01-20;9999-12-31;1;null;
1246854;PRM                 ;30000741468321;null;2004-01-20;9999-12-31;1;null;
1246505;PRM                 ;30000741534701;null;2009-12-01;9999-12-31;1;null;
1246505;IDC                 ;07415347;null;2009-12-01;9999-12-31;1;null;
1246505;PDC                 ;07419947;null;2010-03-01;2012-05-21;1;null;
1246469;PDC                 ;07415428;null;2004-03-01;2013-03-01;1;null;
1246469;IDC                 ;07415428;null;2002-07-01;9999-12-31;1;null;
1246469;PRM                 ;30000741542801;null;2002-07-01;9999-12-31;1;null;
1246398;PDC                 ;07415563;null;2004-02-16;2012-02-10;1;null;
1246398;IDC                 ;07415563;null;2004-02-16;9999-12-31;1;null;
1246398;PRM                 ;30000741556307;null;2004-02-16;9999-12-31;1;null;
1246248;PRM                 ;30000741581406;null;2004-02-11;9999-12-31;1;null;
1246248;IDC                 ;07415814;null;2004-02-11;9999-12-31;1;null;
1246248;PDC                 ;07415814;null;2004-02-11;2012-04-27;1;null;
1245917;IDC                 ;07416323;null;2005-11-28;9999-12-31;1;null;
1245917;PRM                 ;30000741632363;null;2005-11-28;9999-12-31;1;null;
1245917;PADT-C              ;0000032119;null;2005-11-28;2011-05-06;1;null;
1245583;PRM                 ;30000741672623;null;2004-12-02;9999-12-31;1;null;
1245583;PADT-C              ;0000017104;null;2004-12-02;2011-05-13;1;null;
1245583;IDC                 ;07416726;null;2004-12-02;9999-12-31;1;null;
1245352;PDC                 ;07417046;null;2005-03-29;2012-02-21;1;null;
1245352;PRM                 ;30000741704698;null;2005-03-29;9999-12-31;1;null;
1245352;IDC                 ;07417046;null;2005-03-29;9999-12-31;1;null;
1244436;PRM                 ;30000741794121;null;2006-08-01;9999-12-31;1;null;
1244436;PDC                 ;07417941;null;2006-08-01;2012-02-21;1;null;
1244436;IDC                 ;07417941;null;2006-08-01;9999-12-31;1;null;
1243163;PDC                 ;07418986;null;2008-03-31;2012-02-20;1;null;
1243163;IDC                 ;07418986;null;2008-03-31;9999-12-31;1;null;
1243163;PRM                 ;30000741898616;null;2008-03-31;9999-12-31;1;null;
1242840;PDC                 ;07420277;null;2010-09-20;2012-02-09;1;null;
1242840;PRM                 ;30000741920807;null;2009-12-01;9999-12-31;1;null;
1242840;IDC                 ;07419208;null;2009-12-01;9999-12-31;1;null;
1242545;PDC                 ;07419410;null;2009-03-05;2013-01-01;1;null;
1242545;IDC                 ;07419410;null;2009-03-05;9999-12-31;1;null;
1242545;PRM                 ;30000741941062;null;2009-03-05;9999-12-31;1;null;
1242518;PRM                 ;30000741943201;null;2009-02-01;9999-12-31;1;null;
1242518;PDC                 ;07419432;null;2009-02-01;2012-05-11;1;null;
1242518;IDC                 ;07419432;null;2009-02-01;9999-12-31;1;null;
1241632;PDC                 ;07500679;null;2004-02-23;2012-05-14;1;null;
1241632;PRM                 ;30000750067932;null;2004-02-23;9999-12-31;1;null;
1241632;IDC                 ;07500679;null;2004-02-23;9999-12-31;1;null;
1241626;PDC                 ;07500964;null;2004-02-09;2012-02-24;1;null;
1241626;IDC                 ;07500964;null;2004-02-09;9999-12-31;1;null;
1241626;PRM                 ;30000750096401;null;2004-02-09;9999-12-31;1;null;
1241461;PDC                 ;07501237;null;2004-02-26;2012-04-30;1;null;
1241461;IDC                 ;07501237;null;2004-02-26;9999-12-31;1;null;
1241461;PRM                 ;30000750123758;null;2004-02-26;9999-12-31;1;null;
1241075;PDC                 ;07501854;null;2004-02-09;2012-05-15;1;null;
1241075;IDC                 ;07501854;null;2004-02-09;9999-12-31;1;null;
1241075;PRM                 ;30000750185499;null;2004-02-09;9999-12-31;1;null;
1240994;IDC                 ;07501965;null;2004-02-09;9999-12-31;1;null;
1240994;PRM                 ;30000750196528;null;2004-02-09;9999-12-31;1;null;
1240994;PDC                 ;07501965;null;2004-02-09;2012-02-13;1;null;
1240711;PDC                 ;07502426;null;2004-02-13;2009-06-16;1;null;
1240711;PRM                 ;30000750242665;null;2004-02-13;9999-12-31;1;null;
1240711;IDC                 ;07502426;null;2004-02-13;9999-12-31;1;null;
1240661;IDC                 ;07502547;null;1967-12-14;9999-12-31;1;null;
1240661;PRM                 ;30000750254706;null;1967-12-14;9999-12-31;1;null;
1240661;PDC                 ;07502547;null;2004-03-01;2013-01-01;1;null;
1240600;PDC                 ;07502674;null;2004-03-01;2013-03-01;1;null;
1240600;PRM                 ;30000750267402;null;2004-03-01;9999-12-31;1;null;
1240600;IDC                 ;07502674;null;2004-03-01;9999-12-31;1;null;
1240570;PRM                 ;30000750272035;null;2004-03-01;9999-12-31;1;null;
1240570;PDC                 ;07502720;null;2004-03-01;2013-03-01;1;null;
1240570;IDC                 ;07502720;null;2004-03-01;9999-12-31;1;null;
1240463;PDC                 ;07502932;null;2004-03-01;2013-03-01;1;null;
1240463;IDC                 ;07502932;null;1969-06-26;9999-12-31;1;null;
1240463;PRM                 ;30000750293289;null;1969-06-26;9999-12-31;1;null;
1240131;PDC                 ;07503869;null;2004-02-23;2012-04-26;1;null;
1240131;PRM                 ;30000750386970;null;2004-02-23;9999-12-31;1;null;
1240131;IDC                 ;07503869;null;2004-02-23;9999-12-31;1;null;
1239828;PDC                 ;07504645;null;2004-02-23;2012-05-25;1;null;
1239828;PRM                 ;30000750464505;null;2004-02-23;9999-12-31;1;null;
1239828;IDC                 ;07504645;null;2004-02-23;9999-12-31;1;null;
1239795;PRM                 ;30000750474519;null;2004-02-26;9999-12-31;1;null;
1239795;PDC                 ;07504745;null;2004-02-26;2012-04-30;1;null;
1239795;IDC                 ;07504745;null;2004-02-26;9999-12-31;1;null;
1239645;PRM                 ;30000750506707;null;2004-02-23;9999-12-31;1;null;
1239645;PDC                 ;07505067;null;2004-02-23;2012-05-30;1;null;
1239645;IDC                 ;07505067;null;2004-02-23;9999-12-31;1;null;
1238893;PDC                 ;07506833;null;2004-02-13;2012-02-08;1;null;
1238893;IDC                 ;07506833;null;2004-02-13;9999-12-31;1;null;
1238893;PRM                 ;30000750683315;null;2004-02-13;9999-12-31;1;null;
1238747;IDC                 ;07507102;null;2005-03-23;9999-12-31;1;null;
1238747;PRM                 ;30000750710224;null;2005-03-23;9999-12-31;1;null;
1238747;PADT-C              ;0000026568;null;2005-03-23;2011-05-13;1;null;
1238727;PRM                 ;30000750714265;null;2004-02-24;9999-12-31;1;null;
1238727;PDC                 ;07507142;null;2004-02-24;2012-02-27;1;null;
1238727;IDC                 ;07507142;null;2004-02-24;9999-12-31;1;null;
1238497;PDC                 ;07507647;null;2004-01-16;2012-02-20;1;null;
1238497;IDC                 ;07507647;null;2004-01-16;9999-12-31;1;null;
1238497;PRM                 ;30000750764752;null;2004-01-16;9999-12-31;1;null;
1238431;IDC                 ;07507790;null;2004-02-13;9999-12-31;1;null;
1238431;PRM                 ;30000750779047;null;2004-02-13;9999-12-31;1;null;
1238431;PDC                 ;07507790;null;2004-02-13;2012-05-22;1;null;
1237900;IDC                 ;07509090;null;2004-02-13;9999-12-31;1;null;
1237900;PRM                 ;30000750909098;null;2004-02-13;9999-12-31;1;null;
1237900;PDC                 ;07509090;null;2004-02-13;2012-02-08;1;null;
1237690;PDC                 ;07509585;null;2004-02-13;2012-02-08;1;null;
1237690;IDC                 ;07509585;null;2004-02-13;9999-12-31;1;null;
1237690;PRM                 ;30000750958585;null;2004-02-13;9999-12-31;1;null;
1237519;IDC                 ;07509914;null;2004-12-25;9999-12-31;1;null;
1237519;PRM                 ;30000750991449;null;2004-12-25;9999-12-31;1;null;
1237519;PADT-C              ;0000016884;null;2004-12-25;2011-05-17;1;null;
1237446;IDC                 ;07510082;null;1999-08-04;9999-12-31;1;null;
1237446;PRM                 ;30000751008236;null;1999-08-04;9999-12-31;1;null;
1237446;PDC                 ;07510082;null;2004-03-01;2012-11-07;1;null;
1237382;PADT-C              ;0000003993;null;2004-08-01;2011-04-20;1;null;
1237382;IDC                 ;07510259;null;2004-08-01;9999-12-31;1;null;
1237382;PRM                 ;30000751025998;null;2004-08-01;9999-12-31;1;null;
1237331;PRM                 ;30000751038920;null;2004-02-13;9999-12-31;1;null;
1237331;IDC                 ;07510389;null;2004-02-13;9999-12-31;1;null;
1237331;PDC                 ;07510389;null;2004-02-13;2012-04-11;1;null;
1237200;IDC                 ;07510646;null;2004-02-10;9999-12-31;1;null;
1237200;PRM                 ;30000751064694;null;2004-02-10;9999-12-31;1;null;
1237200;PDC                 ;07510646;null;2004-02-10;2012-05-16;1;null;
1236932;PDC                 ;07511266;null;2004-03-01;2013-02-01;1;null;
1236932;IDC                 ;07511266;null;2001-06-27;9999-12-31;1;null;
1236932;PRM                 ;30000751126680;null;2001-06-27;9999-12-31;1;null;
1236621;IDC                 ;07511892;null;2004-02-11;9999-12-31;1;null;
1236621;PRM                 ;30000751189222;null;2004-02-11;9999-12-31;1;null;
1236621;PDC                 ;07511892;null;2004-02-11;2012-04-25;1;null;
1236578;PDC                 ;07511998;null;2004-01-15;2012-05-16;1;null;
1236578;IDC                 ;07511998;null;2004-01-15;9999-12-31;1;null;
1236578;PRM                 ;30000751199897;null;2004-01-15;9999-12-31;1;null;
1236194;PDC                 ;07512672;null;2004-01-13;2012-05-08;1;null;
1236194;IDC                 ;07512672;null;2004-01-13;9999-12-31;1;null;
1236194;PRM                 ;30000751267204;null;2004-01-13;9999-12-31;1;null;
1236003;PRM                 ;30000751293294;CREDIT MUTUEL ETOILE;2004-06-01;9999-12-31;1;null;
1236003;PDC                 ;07512932;null;2004-06-01;2012-04-24;1;null;
1236003;IDC                 ;07512932;null;2004-06-01;9999-12-31;1;null;
1235453;PDC                 ;07513519;null;2005-10-17;2013-02-22;1;null;
1235453;PRM                 ;30000751351901;null;2005-10-17;9999-12-31;1;null;
1235453;IDC                 ;07513519;null;2005-10-17;9999-12-31;1;null;
1235448;PRM                 ;30000751352699;null;2006-02-01;9999-12-31;1;null;
1235448;PDC                 ;07513526;null;2006-02-01;2008-04-11;1;null;
1235448;IDC                 ;07513526;null;2006-02-01;9999-12-31;1;null;
1235297;IDC                 ;07513767;null;2009-11-30;9999-12-31;1;null;
1235297;PDC                 ;07515656;null;2010-01-01;2012-06-13;1;null;
1235297;PRM                 ;30000751376759;null;2009-11-30;9999-12-31;1;null;
1235238;PRM                 ;30000751381270;null;2006-03-01;9999-12-31;1;null;
1235238;PDC                 ;07513812;null;2006-03-01;2007-12-13;1;null;
1235238;IDC                 ;07513812;null;2006-03-01;9999-12-31;1;null;
1234104;PDC                 ;07514827;null;2008-03-21;2008-07-09;1;null;
1234104;IDC                 ;07514827;null;2008-03-21;9999-12-31;1;null;
1234104;PRM                 ;30000751482736;null;2008-03-21;9999-12-31;1;null;
1233689;PRM                 ;30000751512673;null;2008-09-01;9999-12-31;1;null;
1233689;PDC                 ;07515126;null;2008-09-01;2012-05-25;1;null;
1233689;IDC                 ;07515126;null;2008-09-01;9999-12-31;1;null;
1233472;PDC                 ;07516083;null;2010-12-17;2012-02-09;1;null;
1233472;PRM                 ;30000751526179;null;2009-11-30;9999-12-31;1;null;
1233472;IDC                 ;07515261;null;2009-11-30;9999-12-31;1;null;
1233472;PDC                 ;07515634;null;2009-12-01;2010-12-07;1;null;
1232928;PRM                 ;30000754531604;null;2009-10-13;9999-12-31;1;null;
1232928;IDC                 ;07545316;null;2009-10-13;9999-12-31;1;null;
1232928;PDC                 ;07515585;null;2009-12-07;2012-02-21;1;null;
1232752;PADT-C              ;0000033059;null;2006-02-04;2011-05-16;1;null;
1232752;IDC                 ;07551069;null;2006-02-04;9999-12-31;1;null;
1232752;PRM                 ;30000755106920;null;2006-02-04;9999-12-31;1;null;
1232673;PDC                 ;09100514;null;2004-02-23;2012-02-14;1;null;
1232673;IDC                 ;09100514;null;2004-02-23;9999-12-31;1;null;
1232673;PRM                 ;30000910051402;null;2004-02-23;9999-12-31;1;null;
1232247;PDC                 ;09101159;null;2004-02-20;2012-02-09;1;null;
1232247;IDC                 ;09101159;null;2004-02-20;9999-12-31;1;null;
1232247;PRM                 ;30000910115962;null;2004-02-20;9999-12-31;1;null;
1231920;PRM                 ;30000910143103;null;2005-01-01;9999-12-31;1;null;
1231920;PADT-C              ;0000013819;null;2005-01-01;2011-04-21;1;null;
1231920;IDC                 ;09101431;null;2005-01-01;9999-12-31;1;null;
1231790;PRM                 ;30000910159387;null;2004-02-23;9999-12-31;1;null;
1231790;PDC                 ;09101593;null;2004-02-23;2012-02-14;1;null;
1231790;IDC                 ;09101593;null;2004-02-23;9999-12-31;1;null;
1231406;PRM                 ;30000910204849;EARL LES VERGERS DE MARIGNE;2004-03-01;9999-12-31;1;null;
1231406;IDC                 ;09102048;null;2004-03-01;9999-12-31;1;null;
1231406;PDC                 ;09102048;null;2004-03-01;2013-01-01;1;null;
1230915;IDC                 ;09102611;null;2004-02-27;9999-12-31;1;null;
1230915;PRM                 ;30000910261189;null;2004-02-27;9999-12-31;1;null;
1230915;PDC                 ;09102611;null;2004-02-27;2012-06-21;1;null;
1230844;IDC                 ;09102700;null;2004-02-23;9999-12-31;1;null;
1230844;PRM                 ;30000910270009;null;2004-02-23;9999-12-31;1;null;
1230844;PDC                 ;09102700;null;2004-02-23;2013-03-01;1;null;
1230193;PRM                 ;30000910340410;SARL LA FORGE;2004-02-24;9999-12-31;1;null;
1230193;PDC                 ;09103404;null;2004-02-24;2013-01-22;1;null;
1230193;IDC                 ;09103404;null;2004-02-24;9999-12-31;1;null;
1230108;PRM                 ;30000910366607;null;2004-02-25;9999-12-31;1;null;
1230108;PDC                 ;09103666;null;2004-02-25;2013-02-18;1;null;
1230108;IDC                 ;09103666;null;2004-02-25;9999-12-31;1;null;
1229136;PDC                 ;09105887;null;2004-02-20;2012-02-09;1;null;
1229136;IDC                 ;09105887;null;2004-02-20;9999-12-31;1;null;
1229136;PRM                 ;30000910588770;null;2004-02-20;9999-12-31;1;null;
1228410;PDC                 ;09112397;null;2011-06-15;2012-02-09;1;null;
1228410;PRM                 ;30000910717823;null;2004-02-20;9999-12-31;1;null;
1228410;PDC                 ;09107178;null;2004-02-20;2011-02-15;1;null;
1228410;IDC                 ;09107178;null;2004-02-20;9999-12-31;1;null;
1227782;PDC                 ;09108278;null;2004-02-20;2012-05-09;1;null;
1227782;IDC                 ;09108278;null;2004-02-20;9999-12-31;1;null;
1227782;PRM                 ;30000910827841;null;2004-02-20;9999-12-31;1;null;
1227708;PDC                 ;09108392;null;2004-02-26;2013-03-15;1;null;
1227708;IDC                 ;09108392;null;2004-02-26;9999-12-31;1;null;
1227708;PRM                 ;30000910839210;null;2004-02-26;9999-12-31;1;null;
1227475;PADT-C              ;0000028191;null;2005-07-01;2011-04-19;1;null;
1227475;PRM                 ;30000910880060;null;2005-07-01;9999-12-31;1;null;
1227475;IDC                 ;09108800;null;2005-07-01;9999-12-31;1;null;
1227188;PDC                 ;09109206;null;2004-02-20;2012-06-14;1;null;
1227188;IDC                 ;09109206;null;2004-02-20;9999-12-31;1;null;
1227188;PRM                 ;30000910920673;null;2004-02-20;9999-12-31;1;null;
1226995;PDC                 ;09109453;null;2004-02-20;2012-02-09;1;null;
1226995;IDC                 ;09109453;null;2004-02-20;9999-12-31;1;null;
1226995;PRM                 ;30000910945309;null;2004-02-20;9999-12-31;1;null;
1226813;PRM                 ;30000910967341;null;2004-02-24;9999-12-31;1;null;
1226813;PDC                 ;09109673;null;2004-02-24;2010-05-12;1;null;
1226813;IDC                 ;09109673;null;2004-02-24;9999-12-31;1;null;
1226792;PADT-C              ;0000015262;null;2005-01-01;2011-05-01;1;null;
1226792;IDC                 ;09109696;null;2005-01-01;9999-12-31;1;null;
1226792;PRM                 ;30000910969692;null;2005-01-01;9999-12-31;1;null;
1226751;PDC                 ;09109722;null;2004-06-11;2012-06-18;1;null;
1226751;PRM                 ;30000910972299;null;2004-06-11;9999-12-31;1;null;
1226751;IDC                 ;09109722;null;2004-06-11;9999-12-31;1;null;
1226135;PRM                 ;30000911037894;null;2006-02-01;9999-12-31;1;null;
1226135;PDC                 ;09110378;null;2006-02-01;2012-02-08;1;null;
1226135;IDC                 ;09110378;null;2006-02-01;9999-12-31;1;null;
1225308;PRM                 ;30000911103286;null;2007-08-22;9999-12-31;1;null;
1225308;IDC                 ;09111032;null;2007-08-22;9999-12-31;1;null;
1225308;PDC                 ;09111032;null;2007-08-22;2012-05-15;1;null;
1223792;PRM                 ;30000920000244;null;1956-10-01;9999-12-31;1;null;
1223792;PDC                 ;09200002;null;2004-03-01;2013-01-01;1;null;
1223792;IDC                 ;09200002;null;1956-10-01;9999-12-31;1;null;
1223711;IDC                 ;09200099;null;2004-02-23;9999-12-31;1;null;
1223711;PRM                 ;30000920009991;null;2004-02-23;9999-12-31;1;null;
1223711;PDC                 ;09200099;null;2004-02-23;2012-04-10;1;null;
1223052;PRM                 ;30000920088409;null;2005-02-01;9999-12-31;1;null;
1223052;IDC                 ;09200884;null;2005-02-01;9999-12-31;1;null;
1223052;PADT-C              ;0000023620;null;2005-02-01;2011-05-09;1;null;
1222664;PRM                 ;30000920136348;null;2004-02-24;9999-12-31;1;null;
1222664;PDC                 ;09201363;null;2004-02-24;2012-05-23;1;null;
1222664;IDC                 ;09201363;null;2004-02-24;9999-12-31;1;null;
1222341;PDC                 ;09202182;null;2004-02-23;2012-02-09;1;null;
1222341;PRM                 ;30000920218249;null;2004-02-23;9999-12-31;1;null;
1222341;IDC                 ;09202182;null;2004-02-23;9999-12-31;1;null;
1221800;PDC                 ;09205651;null;2010-08-04;2011-01-28;1;null;
1221800;PDC                 ;09203058;null;2004-02-24;2010-07-29;1;null;
1221800;PRM                 ;30000920305872;null;2004-02-24;9999-12-31;1;null;
1221800;IDC                 ;09203058;null;2004-02-24;9999-12-31;1;null;
1221628;PRM                 ;30000920333440;null;2004-02-23;9999-12-31;1;null;
1221628;IDC                 ;09203334;null;2004-02-23;9999-12-31;1;null;
1221628;PDC                 ;09203334;null;2004-02-23;2012-05-09;1;null;
1221616;PRM                 ;30000920336704;null;2004-02-23;9999-12-31;1;null;
1221616;IDC                 ;09203367;null;2004-02-23;9999-12-31;1;null;
1221616;PDC                 ;09203367;null;2004-02-23;2012-04-09;1;null;
1220685;PRM                 ;30000920463925;null;2004-12-13;9999-12-31;1;null;
1220685;PDC                 ;09204639;null;2004-12-13;2012-04-09;1;null;
1220685;IDC                 ;09204639;null;2004-12-13;9999-12-31;1;null;
1220646;PDC                 ;09204685;null;2005-03-16;2012-04-09;1;null;
1220646;IDC                 ;09204685;null;2005-03-16;9999-12-31;1;null;
1220646;PRM                 ;30000920468531;null;2005-03-16;9999-12-31;1;null;
1220619;PRM                 ;30000920470573;null;2005-04-14;9999-12-31;1;null;
1220619;PDC                 ;09204705;null;2005-04-14;2013-03-01;1;null;
1220619;IDC                 ;09204705;null;2005-04-14;9999-12-31;1;null;
1219941;PRM                 ;30000920523019;null;2008-04-30;9999-12-31;1;null;
1219941;PDC                 ;09205230;null;2008-04-30;2012-02-17;1;null;
1219941;IDC                 ;09205230;null;2008-04-30;9999-12-31;1;null;
1219926;PDC                 ;09205244;null;2008-04-04;2012-02-16;1;null;
1219926;IDC                 ;09205244;null;2008-04-04;9999-12-31;1;null;
1219926;PRM                 ;30000920524469;null;2008-04-04;9999-12-31;1;null;
1219722;PRM                 ;30000920537940;null;2009-02-01;9999-12-31;1;null;
1219722;PDC                 ;09205379;null;2009-02-01;2012-02-20;1;null;
1219722;IDC                 ;09205379;null;2009-02-01;9999-12-31;1;null;
1219547;PADT-C              ;0000033148;null;2006-03-08;2011-05-01;1;null;
1219547;IDC                 ;09240094;null;2006-03-08;9999-12-31;1;null;
1219547;PRM                 ;30000924009484;null;2006-03-08;9999-12-31;1;null;
1219180;IDC                 ;09300123;null;2004-02-10;9999-12-31;1;null;
1219180;PRM                 ;30000930012391;null;2004-02-10;9999-12-31;1;null;
1219180;PDC                 ;09300123;null;2004-02-10;2012-05-22;1;null;
1217442;IDC                 ;09302143;null;2004-02-25;9999-12-31;1;null;
1217442;PDC                 ;09302143;null;2004-02-25;2013-02-27;1;null;
1217442;PRM                 ;30000930214326;null;2004-02-25;9999-12-31;1;null;
1217149;PRM                 ;30000930260110;null;2005-08-01;9999-12-31;1;null;
1217149;PADT-C              ;0000029535;null;2005-08-01;2011-04-20;1;null;
1217149;IDC                 ;09302601;null;2005-08-01;9999-12-31;1;null;
1216690;PRM                 ;30000930337599;null;1992-07-01;9999-12-31;1;null;
1216690;PDC                 ;09303375;null;2004-03-01;2013-04-01;1;null;
1216690;IDC                 ;09303375;null;1992-07-01;9999-12-31;1;null;
1216580;PRM                 ;30000930354375;null;2004-02-24;9999-12-31;1;null;
1216580;PDC                 ;09303543;null;2004-02-24;2013-03-15;1;null;
1216580;IDC                 ;09303543;null;2004-02-24;9999-12-31;1;null;
1216518;PDC                 ;09303661;null;2003-08-28;2013-01-01;1;null;
1216518;PRM                 ;30000930366180;null;2003-08-28;9999-12-31;1;null;
1216518;IDC                 ;09303661;null;2003-08-28;9999-12-31;1;null;
1216377;PRM                 ;30000930391270;null;2004-02-24;9999-12-31;1;null;
1216377;PDC                 ;09303912;null;2004-02-24;2013-01-21;1;null;
1216377;IDC                 ;09303912;null;2004-02-24;9999-12-31;1;null;
1215058;PDC                 ;09306403;null;2004-02-23;2012-06-09;1;null;
1215058;IDC                 ;09306403;null;2004-02-23;9999-12-31;1;null;
1215058;PRM                 ;30000930640354;null;2004-02-23;9999-12-31;1;null;
1212797;PADT-C              ;0000023480;null;2005-04-01;2011-04-19;1;null;
1212797;PRM                 ;30000930975688;null;2005-04-01;9999-12-31;1;null;
1212797;IDC                 ;09309756;null;2005-04-01;9999-12-31;1;null;
1212632;PADT-C              ;0000002950;null;2004-05-01;2014-05-01;1;null;
1212632;IDC                 ;09310013;null;2004-05-01;9999-12-31;1;null;
1212632;PRM                 ;30000931001380;null;2004-05-01;9999-12-31;1;null;
1212403;PDC                 ;09315728;null;2010-12-30;2012-05-15;1;null;
1212403;PRM                 ;30000931033988;null;2009-09-13;9999-12-31;1;null;
1212403;IDC                 ;09310339;null;2009-09-13;9999-12-31;1;null;
1212349;PDC                 ;09310396;null;2004-02-23;2012-05-23;1;null;
1212349;PRM                 ;30000931039609;null;2004-02-23;9999-12-31;1;null;
1212349;IDC                 ;09310396;null;2004-02-23;9999-12-31;1;null;
1212010;PDC                 ;09310846;null;2004-02-23;2012-03-13;1;null;
1212010;IDC                 ;09310846;null;2004-02-23;9999-12-31;1;null;
1212010;PRM                 ;30000931084603;null;2004-02-23;9999-12-31;1;null;
1211936;PDC                 ;09310969;null;2004-02-23;2012-04-25;1;null;
1211936;PRM                 ;30000931096968;null;2004-02-23;9999-12-31;1;null;
1211936;IDC                 ;09310969;null;2004-02-23;9999-12-31;1;null;
